transaction_id,reconciliation_status,matched_payout_id,reconciliation_date,last_reviewed,notes
TXN0074207,Reconciled,PO0092722,2025-11-16,2025-02-03,
TXN0074208,Partially Reconciled,PO0021867,2023-12-22,2023-06-04,
TXN0074209,Pending Reconciliation,,,2024-02-27,Awaiting vendor documentation
TXN0074210,Pending Reconciliation,,,2025-11-09,
TXN0074211,Reconciled,,2024-02-05,,
TXN0074212,Pending Reconciliation,,,,Amount mismatch
TXN0074213,Partially Reconciled,PO0057534,2025-08-14,2023-07-18,
TXN0074214,Reconciled,PO0076981,2025-12-17,,
TXN0074215,Reconciled,,2024-01-09,,
TXN0074216,Reconciled,PO0013340,2025-12-05,2025-01-29,
TXN0074217,Pending Reconciliation,,,2024-11-15,Awaiting vendor documentation
TXN0074218,Reconciled,,2025-07-19,2024-09-26,
TXN0074219,Partially Reconciled,PO0088689,2025-05-21,2023-07-27,
TXN0074220,Reconciled,PO0018349,2023-05-27,,
TXN0074221,Partially Reconciled,PO0054611,2024-04-12,,
TXN0074222,Reconciled,,2023-02-22,2025-05-03,
TXN0074223,Reconciled,,2025-06-06,2024-04-06,
TXN0074224,Reconciled,PO0020078,2025-10-17,,
TXN0074225,Reconciled,,2025-06-09,,
TXN0074226,Reconciled,,2024-01-21,2025-12-19,
TXN0074227,Pending Reconciliation,,,2025-12-07,Pending bank confirmation
TXN0074228,Reconciled,,2024-11-26,,
TXN0074229,Partially Reconciled,PO0093861,2025-02-07,,
TXN0074230,Partially Reconciled,,2024-07-21,2023-10-10,
TXN0074231,Unreconciled,,,2025-01-26,Awaiting vendor documentation
TXN0074232,Pending Reconciliation,,,2023-05-13,Pending bank confirmation
TXN0074233,Pending Reconciliation,,,2023-09-24,
TXN0074234,Reconciled,PO0062881,2024-02-22,2023-07-17,
TXN0074235,Reconciled,,2024-02-25,,
TXN0074236,Reconciled,,2024-02-20,,
TXN0074237,Pending Reconciliation,,,,Awaiting vendor documentation
TXN0074238,Partially Reconciled,PO0016489,2024-02-08,2025-01-29,
TXN0074239,Partially Reconciled,,2025-06-19,,
TXN0074240,Reconciled,,2025-09-23,,
TXN0074241,Partially Reconciled,PO0004728,2024-02-18,,
TXN0074242,Partially Reconciled,,2024-03-05,2025-06-12,
TXN0074243,Pending Reconciliation,,,,
TXN0074244,Reconciled,PO0008573,2025-03-21,2023-07-16,
TXN0074245,Reconciled,PO0018544,2023-05-25,2025-11-06,
TXN0074246,Pending Reconciliation,,,,
TXN0074247,Partially Reconciled,,2025-06-07,2025-09-25,
TXN0074248,Partially Reconciled,PO0071353,2023-02-11,,
TXN0074249,Reconciled,PO0039360,2025-02-22,2025-08-09,
TXN0074250,Partially Reconciled,,2023-11-05,,
TXN0074251,Reconciled,,2023-04-26,2025-01-24,
TXN0074252,Reconciled,,2025-01-31,2025-02-25,
TXN0074253,Partially Reconciled,PO0015546,2024-02-21,2024-07-31,
TXN0074254,Partially Reconciled,,2024-02-20,2023-07-10,
TXN0074255,Partially Reconciled,,2025-05-23,2024-12-22,
TXN0074256,Reconciled,,2023-10-30,2025-02-12,
TXN0074257,Reconciled,PO0083987,2025-04-22,2024-10-11,
TXN0074258,Reconciled,PO0014163,2024-04-11,2024-05-28,
TXN0074259,Reconciled,PO0091403,2025-09-24,,
TXN0074260,Reconciled,PO0027925,2023-04-23,,
TXN0074261,Reconciled,PO0004384,2023-10-16,2025-12-15,
TXN0074262,Reconciled,,2024-11-16,2024-04-16,
TXN0074263,Unreconciled,,,,Missing supporting documents
TXN0074264,Partially Reconciled,PO0016413,2023-04-27,,
TXN0074265,Reconciled,PO0024029,2023-12-26,,
TXN0074266,Reconciled,PO0024255,2023-04-01,,
TXN0074267,Unreconciled,,,,Missing supporting documents
TXN0074268,Unreconciled,,,,Missing supporting documents
TXN0074269,Reconciled,,2024-08-09,,
TXN0074270,Pending Reconciliation,,,2025-03-27,Missing supporting documents
TXN0074271,Reconciled,,2025-06-18,2024-08-12,
TXN0074272,Reconciled,PO0011387,2024-05-01,2023-06-22,
TXN0074273,Reconciled,PO0026696,2023-01-12,2025-08-05,
TXN0074274,Pending Reconciliation,,,,
TXN0074275,Pending Reconciliation,,,2023-10-31,Awaiting vendor documentation
TXN0074276,Reconciled,PO0016163,2024-10-01,2023-03-05,
TXN0074277,Partially Reconciled,PO0039463,2023-04-10,,
TXN0074278,Reconciled,PO0031423,2024-03-03,2024-06-24,
TXN0074279,Partially Reconciled,PO0087510,2023-01-25,2025-12-17,
TXN0074280,Reconciled,,2023-08-03,,
TXN0074281,Partially Reconciled,PO0049896,2025-04-02,,
TXN0074282,Reconciled,PO0069839,2024-11-05,,
TXN0074283,Partially Reconciled,PO0002392,2024-12-04,,
TXN0074284,Partially Reconciled,PO0075512,2023-12-03,2024-01-22,
TXN0074285,Reconciled,PO0047032,2023-09-07,,
TXN0074286,Partially Reconciled,PO0059107,2025-02-01,2023-11-21,
TXN0074287,Partially Reconciled,,2024-09-12,2023-03-11,
TXN0074288,Reconciled,PO0094698,2025-07-16,,
TXN0074289,Reconciled,PO0027688,2024-07-23,2024-02-07,
TXN0074290,Partially Reconciled,PO0026284,2023-03-12,2024-11-17,
TXN0074291,Reconciled,PO0055380,2025-06-07,,
TXN0074292,Reconciled,PO0058685,2024-07-04,2023-07-10,
TXN0074293,Unreconciled,,,2025-02-17,
TXN0074294,Reconciled,PO0001192,2024-07-09,2023-12-04,
TXN0074295,Reconciled,PO0091721,2024-05-07,2025-06-29,
TXN0074296,Reconciled,PO0005745,2024-02-24,,
TXN0074297,Reconciled,,2023-12-27,2025-02-15,
TXN0074298,Reconciled,PO0096183,2024-07-13,2024-08-10,
TXN0074299,Reconciled,PO0061830,2024-03-31,2025-07-28,
TXN0074300,Reconciled,,2025-03-19,,
TXN0074301,Partially Reconciled,PO0013181,2023-10-01,,
TXN0074302,Partially Reconciled,,2024-02-22,,
TXN0074303,Reconciled,PO0091436,2023-03-11,2025-07-13,
TXN0074304,Reconciled,PO0095711,2024-04-25,2024-01-27,
TXN0074305,Unreconciled,,,2023-04-07,Amount mismatch
TXN0074306,Reconciled,,2023-11-09,2023-10-25,
TXN0074307,Reconciled,PO0019799,2024-05-10,2023-10-12,
TXN0074308,Partially Reconciled,PO0081178,2024-09-23,,
TXN0074309,Partially Reconciled,,2023-02-02,,
TXN0074310,Reconciled,,2023-08-27,,
TXN0074311,Reconciled,,2024-09-15,2025-03-12,
TXN0074312,Reconciled,PO0090741,2025-10-17,2025-12-27,
TXN0074313,Reconciled,PO0085483,2023-07-29,2025-11-08,
TXN0074314,Reconciled,PO0005960,2023-10-30,2024-10-24,
TXN0074315,Unreconciled,,,2025-03-18,Amount mismatch
TXN0074316,Reconciled,PO0089247,2025-07-10,2025-11-10,
TXN0074317,Reconciled,,2024-11-30,2023-07-17,
TXN0074318,Reconciled,PO0027464,2023-02-09,,
TXN0074319,Pending Reconciliation,,,,Amount mismatch
TXN0074320,Reconciled,,2024-02-08,2025-10-25,
TXN0074321,Partially Reconciled,PO0090201,2024-09-01,,
TXN0074322,Partially Reconciled,,2024-03-07,2023-04-22,
TXN0074323,Reconciled,PO0098922,2023-03-21,2023-01-30,
TXN0074324,Reconciled,PO0087108,2023-09-20,,
TXN0074325,Reconciled,PO0026878,2025-08-21,2025-11-18,
TXN0074326,Reconciled,PO0007776,2024-10-10,2023-02-19,
TXN0074327,Reconciled,PO0027858,2025-07-21,2024-03-24,
TXN0074328,Pending Reconciliation,,,,Amount mismatch
TXN0074329,Reconciled,,2023-11-30,2023-12-18,
TXN0074330,Reconciled,,2024-09-10,2024-02-28,
TXN0074331,Pending Reconciliation,,,2025-04-21,
TXN0074332,Partially Reconciled,PO0025674,2023-06-04,2024-01-06,
TXN0074333,Partially Reconciled,PO0092989,2025-02-18,2024-11-22,
TXN0074334,Partially Reconciled,,2024-12-01,,
TXN0074335,Partially Reconciled,,2025-09-30,2025-12-26,
TXN0074336,Partially Reconciled,,2023-06-13,2023-03-23,
TXN0074337,Partially Reconciled,PO0075436,2024-02-13,,
TXN0074338,Partially Reconciled,PO0093790,2023-06-12,2025-04-07,
TXN0074339,Reconciled,,2025-04-22,2023-08-29,
TXN0074340,Pending Reconciliation,,,2024-04-16,Awaiting vendor documentation
TXN0074341,Partially Reconciled,,2025-03-16,2025-02-11,
TXN0074342,Reconciled,PO0088002,2025-05-16,2023-11-23,
TXN0074343,Unreconciled,,,2024-05-13,
TXN0074344,Partially Reconciled,,2025-12-19,2024-12-22,
TXN0074345,Partially Reconciled,,2024-02-04,,
TXN0074346,Pending Reconciliation,,,,Amount mismatch
TXN0074347,Reconciled,PO0001746,2024-03-02,2023-11-02,
TXN0074348,Partially Reconciled,PO0016372,2025-12-26,,
TXN0074349,Reconciled,PO0001028,2024-11-23,,
TXN0074350,Reconciled,,2023-10-29,,
TXN0074351,Reconciled,,2024-09-09,,
TXN0074352,Partially Reconciled,PO0020037,2025-11-18,,
TXN0074353,Reconciled,PO0096113,2025-08-03,2025-11-26,
TXN0074354,Unreconciled,,,2024-11-16,Awaiting vendor documentation
TXN0074355,Partially Reconciled,,2023-07-16,,
TXN0074356,Reconciled,,2025-09-14,,
TXN0074357,Unreconciled,,,,
TXN0074358,Reconciled,PO0081955,2024-05-18,,
TXN0074359,Partially Reconciled,PO0057599,2024-06-18,,
TXN0074360,Reconciled,PO0022998,2025-04-12,2025-07-30,
TXN0074361,Reconciled,,2025-05-15,2023-05-25,
TXN0074362,Partially Reconciled,,2025-03-20,,
TXN0074363,Reconciled,PO0044885,2023-02-02,,
TXN0074364,Reconciled,PO0084241,2023-04-12,,
TXN0074365,Pending Reconciliation,,,2023-10-17,Awaiting vendor documentation
TXN0074366,Reconciled,PO0083771,2023-05-31,,
TXN0074367,Partially Reconciled,PO0041224,2024-02-27,,
TXN0074368,Partially Reconciled,PO0050917,2025-12-19,,
TXN0074369,Reconciled,PO0094269,2024-09-18,2025-02-17,
TXN0074370,Pending Reconciliation,,,,Amount mismatch
TXN0074371,Pending Reconciliation,,,,Awaiting vendor documentation
TXN0074372,Reconciled,,2025-07-24,2024-07-13,
TXN0074373,Reconciled,PO0014837,2025-11-16,,
TXN0074374,Pending Reconciliation,,,2025-02-14,
TXN0074375,Reconciled,PO0009568,2025-06-18,2023-05-27,
TXN0074376,Unreconciled,,,,Missing supporting documents
TXN0074377,Partially Reconciled,PO0031057,2025-09-02,2024-01-12,
TXN0074378,Reconciled,PO0001169,2024-05-04,2025-05-15,
TXN0074379,Reconciled,,2025-12-22,2025-11-14,
TXN0074380,Partially Reconciled,,2024-06-13,,
TXN0074381,Reconciled,PO0076250,2024-12-08,2025-05-14,
TXN0074382,Reconciled,PO0015892,2025-08-16,,
TXN0074383,Partially Reconciled,PO0014873,2025-12-29,2025-01-21,
TXN0074384,Reconciled,,2023-05-08,,
TXN0074385,Reconciled,,2024-08-01,2023-03-28,
TXN0074386,Partially Reconciled,,2025-10-01,2023-09-04,
TXN0074387,Partially Reconciled,,2025-10-29,,
TXN0074388,Reconciled,,2023-03-31,2023-09-26,
TXN0074389,Reconciled,PO0047985,2024-08-27,2025-12-12,
TXN0074390,Reconciled,,2025-10-05,2025-01-30,
TXN0074391,Pending Reconciliation,,,,Missing supporting documents
TXN0074392,Reconciled,,2023-05-24,2024-02-20,
TXN0074393,Partially Reconciled,,2024-12-09,,
TXN0074394,Reconciled,PO0068261,2023-02-12,2023-09-02,
TXN0074395,Reconciled,,2025-03-15,2025-08-04,
TXN0074396,Reconciled,PO0066143,2023-03-02,2024-05-07,
TXN0074397,Pending Reconciliation,,,2023-07-02,Amount mismatch
TXN0074398,Unreconciled,,,,
TXN0074399,Pending Reconciliation,,,,Amount mismatch
TXN0074400,Reconciled,PO0035522,2023-01-28,,
TXN0074401,Reconciled,,2024-02-01,2023-02-03,
TXN0074402,Reconciled,,2024-04-06,2023-11-03,
TXN0074403,Reconciled,PO0066279,2025-05-12,,
TXN0074404,Reconciled,PO0061853,2025-06-16,,
TXN0074405,Reconciled,,2023-09-20,2024-10-16,
TXN0074406,Reconciled,PO0025795,2025-06-19,2025-03-09,
TXN0074407,Reconciled,,2023-12-03,2025-09-05,
TXN0074408,Partially Reconciled,,2024-07-20,2023-06-09,
TXN0074409,Partially Reconciled,,2024-10-28,2023-02-11,
TXN0074410,Partially Reconciled,,2023-12-12,,
TXN0074411,Unreconciled,,,2025-11-14,Awaiting vendor documentation
TXN0074412,Pending Reconciliation,,,,Missing supporting documents
TXN0074413,Reconciled,,2023-10-16,,
TXN0074414,Partially Reconciled,PO0061329,2024-08-04,,
TXN0074415,Reconciled,,2024-07-22,,
TXN0074416,Reconciled,PO0013434,2023-04-12,,
TXN0074417,Pending Reconciliation,,,,
TXN0074418,Reconciled,,2025-10-18,2025-09-09,
TXN0074419,Unreconciled,,,,Missing supporting documents
TXN0074420,Pending Reconciliation,,,,
TXN0074421,Pending Reconciliation,,,,Pending bank confirmation
TXN0074422,Partially Reconciled,PO0021257,2023-10-23,2023-09-30,
TXN0074423,Reconciled,,2025-11-07,2025-11-27,
TXN0074424,Reconciled,PO0033814,2025-10-10,,
TXN0074425,Unreconciled,,,,
TXN0074426,Reconciled,PO0038667,2023-06-06,2025-08-06,
TXN0074427,Partially Reconciled,,2023-07-06,2024-04-09,
TXN0074428,Unreconciled,,,2023-06-06,Awaiting vendor documentation
TXN0074429,Partially Reconciled,PO0058220,2023-06-13,2025-08-20,
TXN0074430,Unreconciled,,,,
TXN0074431,Reconciled,,2024-09-20,,
TXN0074432,Partially Reconciled,PO0061991,2023-09-27,,
TXN0074433,Partially Reconciled,,2024-06-23,,
TXN0074434,Partially Reconciled,PO0024567,2024-04-27,,
TXN0074435,Reconciled,,2025-02-07,2024-07-27,
TXN0074436,Reconciled,,2024-10-25,,
TXN0074437,Reconciled,PO0081776,2024-07-25,2023-02-01,
TXN0074438,Unreconciled,,,,
TXN0074439,Reconciled,,2025-04-28,,
TXN0074440,Partially Reconciled,PO0077448,2024-08-26,2023-07-18,
TXN0074441,Reconciled,PO0040250,2023-10-17,2023-01-27,
TXN0074442,Reconciled,PO0067659,2024-07-26,2025-06-20,
TXN0074443,Partially Reconciled,PO0083531,2025-09-05,2024-09-06,
TXN0074444,Partially Reconciled,,2024-09-19,,
TXN0074445,Reconciled,,2024-08-11,,
TXN0074446,Reconciled,PO0038460,2025-07-28,,
TXN0074447,Partially Reconciled,PO0091091,2023-03-23,,
TXN0074448,Reconciled,PO0069298,2025-02-15,2023-12-11,
TXN0074449,Pending Reconciliation,,,2025-04-21,Amount mismatch
TXN0074450,Pending Reconciliation,,,2025-07-13,
TXN0074451,Partially Reconciled,,2024-06-29,,
TXN0074452,Pending Reconciliation,,,,Awaiting vendor documentation
TXN0074453,Reconciled,,2023-06-17,2024-08-25,
TXN0074454,Partially Reconciled,,2023-04-20,2023-01-18,
TXN0074455,Reconciled,PO0070981,2023-05-12,2025-01-14,
TXN0074456,Unreconciled,,,2024-10-10,
TXN0074457,Partially Reconciled,,2024-10-28,2024-12-25,
TXN0074458,Unreconciled,,,2023-12-06,Amount mismatch
TXN0074459,Reconciled,,2024-03-20,,
TXN0074460,Reconciled,,2024-11-12,2024-03-16,
TXN0074461,Reconciled,,2023-04-09,,
TXN0074462,Pending Reconciliation,,,,Amount mismatch
TXN0074463,Reconciled,PO0027978,2025-07-14,2025-04-16,
TXN0074464,Partially Reconciled,PO0031211,2025-08-14,2023-05-14,
TXN0074465,Reconciled,,2025-12-20,2025-10-07,
TXN0074466,Partially Reconciled,,2025-09-20,2025-12-10,
TXN0074467,Reconciled,PO0066432,2023-01-15,2024-05-30,
TXN0074468,Partially Reconciled,,2025-06-20,2025-10-14,
TXN0074469,Reconciled,,2023-05-31,,
TXN0074470,Reconciled,,2023-05-17,2024-07-15,
TXN0074471,Partially Reconciled,PO0041589,2025-10-07,2023-08-19,
TXN0074472,Reconciled,PO0093374,2025-06-21,,
TXN0074473,Partially Reconciled,PO0080236,2023-04-17,,
TXN0074474,Reconciled,PO0005763,2023-08-16,,
TXN0074475,Reconciled,PO0062430,2024-12-25,2025-03-10,
TXN0074476,Partially Reconciled,,2025-10-19,,
TXN0074477,Partially Reconciled,,2023-04-28,,
TXN0074478,Reconciled,,2025-12-07,,
TXN0074479,Partially Reconciled,,2024-01-27,2023-06-14,
TXN0074480,Reconciled,PO0014393,2023-03-02,,
TXN0074481,Unreconciled,,,2023-12-05,Missing supporting documents
TXN0074482,Pending Reconciliation,,,,
TXN0074483,Reconciled,PO0028156,2023-01-20,2024-04-07,
TXN0074484,Reconciled,,2023-09-14,2023-11-04,
TXN0074485,Reconciled,,2025-11-18,2025-08-23,
TXN0074486,Reconciled,PO0071885,2025-11-18,2023-03-08,
TXN0074487,Reconciled,PO0070229,2024-07-25,2024-06-15,
TXN0074488,Partially Reconciled,,2023-12-06,2025-04-18,
TXN0074489,Reconciled,PO0041889,2024-04-23,,
TXN0074490,Partially Reconciled,PO0049487,2024-06-27,,
TXN0074491,Partially Reconciled,PO0068775,2025-06-11,2023-04-21,
TXN0074492,Reconciled,PO0091840,2023-04-02,,
TXN0074493,Partially Reconciled,,2023-05-01,2023-03-21,
TXN0074494,Reconciled,,2025-04-16,2024-11-10,
TXN0074495,Reconciled,PO0014229,2025-08-26,2025-04-15,
TXN0074496,Partially Reconciled,PO0054870,2023-02-21,,
TXN0074497,Reconciled,PO0007194,2024-05-09,,
TXN0074498,Reconciled,,2024-08-23,2023-12-15,
TXN0074499,Unreconciled,,,,Missing supporting documents
TXN0074500,Reconciled,PO0034179,2025-02-28,2023-03-04,
TXN0074501,Reconciled,,2024-03-13,2024-07-08,
TXN0074502,Reconciled,PO0023012,2025-01-20,,
TXN0074503,Reconciled,PO0039202,2023-05-15,2025-03-08,
TXN0074504,Unreconciled,,,,
TXN0074505,Reconciled,,2023-03-27,2023-10-18,
TXN0074506,Reconciled,PO0046161,2023-03-17,,
TXN0074507,Partially Reconciled,,2023-01-24,2025-09-11,
TXN0074508,Pending Reconciliation,,,,Pending bank confirmation
TXN0074509,Partially Reconciled,,2025-08-06,,
TXN0074510,Partially Reconciled,PO0053022,2023-03-13,2024-10-05,
TXN0074511,Partially Reconciled,PO0097307,2023-06-16,2023-02-25,
TXN0074512,Partially Reconciled,PO0044947,2025-12-03,,
TXN0074513,Reconciled,PO0037824,2025-11-15,2024-07-19,
TXN0074514,Reconciled,,2025-04-28,2025-04-11,
TXN0074515,Unreconciled,,,,
TXN0074516,Partially Reconciled,PO0094655,2024-11-20,,
TXN0074517,Reconciled,PO0027523,2024-05-23,,
TXN0074518,Pending Reconciliation,,,2025-10-23,Amount mismatch
TXN0074519,Partially Reconciled,,2023-03-20,2023-01-29,
TXN0074520,Partially Reconciled,,2023-04-24,,
TXN0074521,Partially Reconciled,,2023-11-13,2023-09-28,
TXN0074522,Partially Reconciled,PO0046683,2025-04-16,2023-10-22,
TXN0074523,Reconciled,PO0015143,2023-07-06,2023-04-01,
TXN0074524,Reconciled,,2023-02-26,,
TXN0074525,Reconciled,PO0047449,2023-06-20,2023-01-16,
TXN0074526,Partially Reconciled,,2023-12-26,,
TXN0074527,Unreconciled,,,2025-03-22,Awaiting vendor documentation
TXN0074528,Reconciled,PO0081200,2025-02-09,,
TXN0074529,Partially Reconciled,,2024-10-07,,
TXN0074530,Reconciled,PO0003309,2024-12-28,2025-05-30,
TXN0074531,Reconciled,PO0069215,2025-10-24,2024-12-26,
TXN0074532,Reconciled,,2024-06-05,2023-01-29,
TXN0074533,Partially Reconciled,,2023-02-06,,
TXN0074534,Reconciled,PO0048377,2025-05-03,,
TXN0074535,Partially Reconciled,PO0061580,2025-11-25,,
TXN0074536,Partially Reconciled,,2024-05-24,2023-11-26,
TXN0074537,Pending Reconciliation,,,2024-03-14,Missing supporting documents
TXN0074538,Reconciled,PO0057875,2023-10-31,2025-02-25,
TXN0074539,Reconciled,PO0092037,2025-04-28,2023-06-16,
TXN0074540,Partially Reconciled,PO0014057,2023-04-01,,
TXN0074541,Reconciled,PO0083995,2024-10-11,,
TXN0074542,Reconciled,PO0019459,2023-11-23,2024-01-09,
TXN0074543,Reconciled,,2023-03-14,,
TXN0074544,Reconciled,PO0007723,2025-06-06,2025-09-13,
TXN0074545,Reconciled,,2023-12-12,,
TXN0074546,Partially Reconciled,PO0061273,2023-12-09,2025-01-02,
TXN0074547,Unreconciled,,,2025-12-08,
TXN0074548,Reconciled,PO0025465,2025-09-02,2025-08-30,
TXN0074549,Reconciled,,2023-01-16,2024-07-09,
TXN0074550,Reconciled,,2023-02-04,,
TXN0074551,Partially Reconciled,PO0049625,2023-09-11,,
TXN0074552,Partially Reconciled,PO0065925,2024-02-08,2024-02-05,
TXN0074553,Pending Reconciliation,,,,Missing supporting documents
TXN0074554,Reconciled,,2024-03-02,,
TXN0074555,Unreconciled,,,2023-12-27,Amount mismatch
TXN0074556,Reconciled,PO0077646,2024-06-07,,
TXN0074557,Partially Reconciled,,2024-12-14,,
TXN0074558,Unreconciled,,,2024-03-28,
TXN0074559,Partially Reconciled,PO0063963,2024-05-19,2023-05-25,
TXN0074560,Partially Reconciled,,2024-04-21,2023-11-30,
TXN0074561,Reconciled,PO0099183,2023-04-23,,
TXN0074562,Partially Reconciled,PO0055682,2025-04-02,2024-08-06,
TXN0074563,Reconciled,,2024-03-10,2025-03-31,
TXN0074564,Reconciled,,2024-11-14,2025-09-09,
TXN0074565,Partially Reconciled,PO0048070,2025-12-29,,
TXN0074566,Pending Reconciliation,,,,Missing supporting documents
TXN0074567,Reconciled,,2023-08-21,,
TXN0074568,Pending Reconciliation,,,,Missing supporting documents
TXN0074569,Pending Reconciliation,,,2025-12-09,Awaiting vendor documentation
TXN0074570,Partially Reconciled,PO0004346,2024-05-15,,
TXN0074571,Reconciled,PO0011922,2025-09-25,,
TXN0074572,Partially Reconciled,,2024-03-14,2024-04-13,
TXN0074573,Reconciled,PO0087763,2025-04-12,,
TXN0074574,Reconciled,,2024-09-08,2024-04-05,
TXN0074575,Pending Reconciliation,,,2024-11-16,Amount mismatch
TXN0074576,Partially Reconciled,,2024-03-09,2023-04-20,
TXN0074577,Pending Reconciliation,,,2024-08-07,Amount mismatch
TXN0074578,Reconciled,,2023-10-31,2024-08-05,
TXN0074579,Reconciled,PO0055678,2025-02-10,,
TXN0074580,Partially Reconciled,PO0034316,2024-07-01,2025-03-18,
TXN0074581,Reconciled,,2024-06-18,,
TXN0074582,Pending Reconciliation,,,,
TXN0074583,Partially Reconciled,PO0024854,2024-12-18,2024-12-14,
TXN0074584,Unreconciled,,,,Awaiting vendor documentation
TXN0074585,Unreconciled,,,2025-10-04,
TXN0074586,Partially Reconciled,,2023-10-04,2023-05-02,
TXN0074587,Pending Reconciliation,,,,Pending bank confirmation
TXN0074588,Unreconciled,,,2023-10-08,Missing supporting documents
TXN0074589,Reconciled,,2024-09-23,2024-08-26,
TXN0074590,Partially Reconciled,,2023-03-23,,
TXN0074591,Reconciled,,2023-03-17,2023-11-16,
TXN0074592,Reconciled,PO0007700,2024-06-18,2023-06-30,
TXN0074593,Unreconciled,,,,Pending bank confirmation
TXN0074594,Unreconciled,,,2025-05-19,
TXN0074595,Unreconciled,,,,Amount mismatch
TXN0074596,Reconciled,,2024-11-22,2024-03-20,
TXN0074597,Reconciled,PO0037314,2023-02-12,,
TXN0074598,Reconciled,,2025-04-02,2025-10-18,
TXN0074599,Reconciled,PO0062538,2023-05-05,2025-07-16,
TXN0074600,Partially Reconciled,,2025-11-23,,
TXN0074601,Reconciled,PO0090210,2024-03-22,2024-09-04,
TXN0074602,Reconciled,PO0051252,2024-08-30,,
TXN0074603,Unreconciled,,,,Awaiting vendor documentation
TXN0074604,Reconciled,PO0052360,2025-06-02,2023-01-10,
TXN0074605,Partially Reconciled,PO0055513,2024-10-06,2025-08-05,
TXN0074606,Reconciled,PO0072119,2024-03-05,,
TXN0074607,Pending Reconciliation,,,2025-05-07,
TXN0074608,Reconciled,PO0034069,2024-02-21,2023-09-27,
TXN0074609,Unreconciled,,,2024-12-14,Amount mismatch
TXN0074610,Reconciled,,2024-09-06,,
TXN0074611,Reconciled,PO0009861,2025-04-06,2023-04-21,
TXN0074612,Reconciled,PO0080742,2024-07-09,,
TXN0074613,Reconciled,,2024-10-15,2024-04-01,
TXN0074614,Reconciled,PO0047830,2025-11-13,2024-04-16,
TXN0074615,Reconciled,PO0056309,2025-11-05,2024-11-11,
TXN0074616,Pending Reconciliation,,,2024-06-18,
